File, Function, Total Width, Leading Space(s), Leading Tab(s)
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/WireConverterFactoryTest.java,"WireConverterFactoryTest::setUp()",60, 8, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/WireConverterFactoryTest.java,"WireConverterFactoryTest::serializeAndDeserialize()",89, 2, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/WireConverterFactoryTest.java,"WireConverterFactoryTest::deserializeEmpty()",60, 2, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/WireConverterFactoryTest.java,"WireConverterFactoryTest::deserializeWrongClass()",84, 10, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/WireConverterFactoryTest.java,"WireConverterFactoryTest::deserializeWrongType()",94, 10, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/WireConverterFactoryTest.java,"WireConverterFactoryTest::deserializeWrongValue()",77, 4, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::Phone( String number)",36, 4, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::Phone( String number , ByteString unknownFields)",58, 2, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::newBuilder()",47, 4, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::equals( Object other)",63, 4, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::hashCode()",71, 6, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::toString()",68, 4, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::Builder::Builder()",23, 4, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::Builder::number( String number)",43, 4, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::Builder::build()",54, 6, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::ProtoAdapter_Phone::ProtoAdapter_Phone()",58, 6, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::ProtoAdapter_Phone::encodedSize( Phone value)",98, 6, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::ProtoAdapter_Phone::encode( ProtoWriter writer , Phone value)",92, 6, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::ProtoAdapter_Phone::decode( ProtoReader reader)",77, 10, 0
repos/java/retrofit/retrofit-converters/wire/src/test/java/retrofit2/converter/wire/Phone.java,"Phone::ProtoAdapter_Phone::redact( Phone value)",44, 6, 0
repos/java/retrofit/retrofit-converters/wire/src/main/java/retrofit2/converter/wire/WireConverterFactory.java,"WireConverterFactory::create()",48, 2, 0
repos/java/retrofit/retrofit-converters/wire/src/main/java/retrofit2/converter/wire/WireConverterFactory.java,"WireConverterFactory::WireConverterFactory()",35, 2, 0
repos/java/retrofit/retrofit-converters/wire/src/main/java/retrofit2/converter/wire/WireConverterFactory.java,"WireConverterFactory::responseBodyConverter( Type type , Annotation [ ] annotations , Retrofit retrofit)",94, 4, 0
repos/java/retrofit/retrofit-converters/wire/src/main/java/retrofit2/converter/wire/WireConverterFactory.java,"WireConverterFactory::requestBodyConverter( Type type , Annotation [ ] parameterAnnotations , Annotation [ ] methodAnnotations , Retrofit retrofit)",94, 6, 0
repos/java/retrofit/retrofit-converters/wire/src/main/java/retrofit2/converter/wire/WireRequestBodyConverter.java,"WireRequestBodyConverter<T::WireRequestBodyConverter( ProtoAdapter<T> adapter)",54, 2, 0
repos/java/retrofit/retrofit-converters/wire/src/main/java/retrofit2/converter/wire/WireRequestBodyConverter.java,"WireRequestBodyConverter<T::convert( T value)",69, 2, 0
repos/java/retrofit/retrofit-converters/wire/src/main/java/retrofit2/converter/wire/WireResponseBodyConverter.java,"WireResponseBodyConverter<T::WireResponseBodyConverter( ProtoAdapter<T> adapter)",55, 2, 0
repos/java/retrofit/retrofit-converters/wire/src/main/java/retrofit2/converter/wire/WireResponseBodyConverter.java,"WireResponseBodyConverter<T::convert( ResponseBody value)",70, 2, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterPrimitivesFactoryTest.java,"ScalarsConverterPrimitivesFactoryTest::DirectCallIOException::DirectCallIOException( String message , IOException e)",59, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterPrimitivesFactoryTest.java,"ScalarsConverterPrimitivesFactoryTest::DirectCallAdapterFactory::get( final Type returnType , Annotation [ ] annotations , Retrofit retrofit)",103, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterPrimitivesFactoryTest.java,"ScalarsConverterPrimitivesFactoryTest::setUp()",63, 8, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterPrimitivesFactoryTest.java,"ScalarsConverterPrimitivesFactoryTest::supportedResponseTypes()",96, 6, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterFactoryTest.java,"ScalarsConverterFactoryTest::setUp()",63, 8, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterFactoryTest.java,"ScalarsConverterFactoryTest::unsupportedRequestTypesNotMatched()",91, 10, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterFactoryTest.java,"ScalarsConverterFactoryTest::supportedRequestTypes()",90, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterFactoryTest.java,"ScalarsConverterFactoryTest::unsupportedResponseTypesNotMatched()",84, 10, 0
repos/java/retrofit/retrofit-converters/scalars/src/test/java/retrofit2/converter/scalars/ScalarsConverterFactoryTest.java,"ScalarsConverterFactoryTest::supportedResponseTypes()",96, 6, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarsConverterFactory.java,"ScalarsConverterFactory::create()",51, 2, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarsConverterFactory.java,"ScalarsConverterFactory::ScalarsConverterFactory()",38, 2, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarsConverterFactory.java,"ScalarsConverterFactory::requestBodyConverter( Type type , Annotation [ ] parameterAnnotations , Annotation [ ] methodAnnotations , Retrofit retrofit)",94, 6, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarsConverterFactory.java,"ScalarsConverterFactory::responseBodyConverter( Type type , Annotation [ ] annotations , Retrofit retrofit)",79, 2, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::ScalarResponseBodyConverters()",43, 2, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::StringResponseBodyConverter::convert( ResponseBody value)",77, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::BooleanResponseBodyConverter::convert( ResponseBody value)",78, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::ByteResponseBodyConverter::convert( ResponseBody value)",75, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::CharacterResponseBodyConverter::convert( ResponseBody value)",92, 12, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::DoubleResponseBodyConverter::convert( ResponseBody value)",77, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::FloatResponseBodyConverter::convert( ResponseBody value)",76, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::IntegerResponseBodyConverter::convert( ResponseBody value)",78, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::LongResponseBodyConverter::convert( ResponseBody value)",75, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarResponseBodyConverters.java,"ScalarResponseBodyConverters::ShortResponseBodyConverter::convert( ResponseBody value)",76, 4, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarRequestBodyConverter.java,"ScalarRequestBodyConverter<T>::ScalarRequestBodyConverter()",41, 2, 0
repos/java/retrofit/retrofit-converters/scalars/src/main/java/retrofit2/converter/scalars/ScalarRequestBodyConverter.java,"ScalarRequestBodyConverter<T>::convert( T value)",69, 2, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/ProtoConverterFactoryTest.java,"ProtoConverterFactoryTest::setUp()",82, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/ProtoConverterFactoryTest.java,"ProtoConverterFactoryTest::serializeAndDeserialize()",93, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/ProtoConverterFactoryTest.java,"ProtoConverterFactoryTest::deserializeEmpty()",60, 2, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/ProtoConverterFactoryTest.java,"ProtoConverterFactoryTest::deserializeUsesRegistry()",78, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/ProtoConverterFactoryTest.java,"ProtoConverterFactoryTest::deserializeWrongClass()",84, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/ProtoConverterFactoryTest.java,"ProtoConverterFactoryTest::deserializeWrongType()",94, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/ProtoConverterFactoryTest.java,"ProtoConverterFactoryTest::deserializeWrongValue()",82, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/FallbackParserFinderTest.java,"FallbackParserFinderTest::converterFactoryFallsBackToParserField()",85, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::PhoneProtos()",27, 2, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::registerAllExtensions( com . google . protobuf . ExtensionRegistryLite registry)",70, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::registerAllExtensions( com . google . protobuf . ExtensionRegistry registry)",63, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Phone( com . google . protobuf . GeneratedMessage . ExtendableBuilder<retrofit2.converter.protobuf.PhoneProtos.Phone,?> builder)",135, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Phone()",22, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::getUnknownFields()",33, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Phone( com . google . protobuf . CodedInputStream input , com . google . protobuf . ExtensionRegistryLite extensionRegistry)",71, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::getDescriptor()",117, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::internalGetFieldAccessorTable()",131, 14, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::hasNumber()",56, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::getNumber()",50, 12, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::getNumberBytes()",57, 12, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::isInitialized()",50, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::writeTo( com . google . protobuf . CodedOutputStream output)",91, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::getSerializedSize()",84, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::equals( final java . lang . Object obj)",115, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::hashCode()",62, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseFrom( com . google . protobuf . ByteString data)",76, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseFrom( com . google . protobuf . ByteString data , com . google . protobuf . ExtensionRegistryLite extensionRegistry)",76, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseFrom( byte [ ] data)",88, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseFrom( byte [ ] data , com . google . protobuf . ExtensionRegistryLite extensionRegistry)",76, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseFrom( java . io . InputStream input)",102, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseFrom( java . io . InputStream input , com . google . protobuf . ExtensionRegistryLite extensionRegistry)",76, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseDelimitedFrom( java . io . InputStream input)",111, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseDelimitedFrom( java . io . InputStream input , com . google . protobuf . ExtensionRegistryLite extensionRegistry)",85, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseFrom( com . google . protobuf . CodedInputStream input)",76, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parseFrom( com . google . protobuf . CodedInputStream input , com . google . protobuf . ExtensionRegistryLite extensionRegistry)",76, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::newBuilderForType()",64, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::newBuilder()",43, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::newBuilder( retrofit2 . converter . protobuf . PhoneProtos . Phone prototype)",97, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::toBuilder()",59, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::newBuilderForType( com . google . protobuf . GeneratedMessage . BuilderParent parent)",69, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::getDescriptor()",119, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::internalGetFieldAccessorTable()",133, 16, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::Builder()",43, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::Builder( com . google . protobuf . GeneratedMessage . BuilderParent parent)",71, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::maybeForceBuilderInitialization()",75, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::clear()",49, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::getDescriptorForType()",119, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::getDefaultInstanceForType()",90, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::build()",80, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::buildPartial()",122, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::clone()",40, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::setField( com . google . protobuf . Descriptors . FieldDescriptor field , Object value)",65, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::clearField( com . google . protobuf . Descriptors . FieldDescriptor field)",67, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::clearOneof( com . google . protobuf . Descriptors . OneofDescriptor oneof)",67, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::setRepeatedField( com . google . protobuf . Descriptors . FieldDescriptor field , int index , Object value)",70, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::addRepeatedField( com . google . protobuf . Descriptors . FieldDescriptor field , Object value)",65, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::setExtension( com . google . protobuf . GeneratedMessage . GeneratedExtension<retrofit2.converter.protobuf.PhoneProtos.Phone,Type> extension , Type value)",79, 14, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::setExtension( com . google . protobuf . GeneratedMessage . GeneratedExtension<retrofit2.converter.protobuf.PhoneProtos.Phone,java.util.List<Type>> extension , int index , Type value)",95, 14, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::addExtension( com . google . protobuf . GeneratedMessage . GeneratedExtension<retrofit2.converter.protobuf.PhoneProtos.Phone,java.util.List<Type>> extension , Type value)",95, 14, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::clearExtension( com . google . protobuf . GeneratedMessage . GeneratedExtension<retrofit2.converter.protobuf.PhoneProtos.Phone,?> extension)",78, 14, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::mergeFrom( com . google . protobuf . Message other)",83, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::mergeFrom( retrofit2 . converter . protobuf . PhoneProtos . Phone other)",103, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::isInitialized()",45, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::mergeFrom( com . google . protobuf . CodedInputStream input , com . google . protobuf . ExtensionRegistryLite extensionRegistry)",101, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::hasNumber()",58, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::getNumber()",52, 14, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::getNumberBytes()",59, 14, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::setNumber( java . lang . String value)",38, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::clearNumber()",52, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::setNumberBytes( com . google . protobuf . ByteString value)",50, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::setUnknownFields( final com . google . protobuf . UnknownFieldSet unknownFields)",69, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::Builder::mergeUnknownFields( final com . google . protobuf . UnknownFieldSet unknownFields)",69, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::getDefaultInstance()",88, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::AbstractParser<Phone>()",71, 10, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::parser()",63, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::getParserForType()",66, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::Phone::getDefaultInstanceForType()",88, 4, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::getDescriptor()",24, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java,"PhoneProtos::InternalDescriptorAssigner()",94, 8, 0
repos/java/retrofit/retrofit-converters/protobuf/src/main/java/retrofit2/converter/protobuf/ProtoResponseBodyConverter.java,"ProtoResponseBodyConverter<T::ProtoResponseBodyConverter( Parser<T> parser , @ Nullable ExtensionRegistryLite registry)",91, 2, 0
repos/java/retrofit/retrofit-converters/protobuf/src/main/java/retrofit2/converter/protobuf/ProtoResponseBodyConverter.java,"ProtoResponseBodyConverter<T::convert( ResponseBody value)",94, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/main/java/retrofit2/converter/protobuf/ProtoConverterFactory.java,"ProtoConverterFactory::create()",49, 2, 0
repos/java/retrofit/retrofit-converters/protobuf/src/main/java/retrofit2/converter/protobuf/ProtoConverterFactory.java,"ProtoConverterFactory::createWithRegistry( @ Nullable ExtensionRegistryLite registry)",101, 2, 0
repos/java/retrofit/retrofit-converters/protobuf/src/main/java/retrofit2/converter/protobuf/ProtoConverterFactory.java,"ProtoConverterFactory::ProtoConverterFactory( @ Nullable ExtensionRegistryLite registry)",76, 2, 0
repos/java/retrofit/retrofit-converters/protobuf/src/main/java/retrofit2/converter/protobuf/ProtoConverterFactory.java,"ProtoConverterFactory::responseBodyConverter( Type type , Annotation [ ] annotations , Retrofit retrofit)",91, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/main/java/retrofit2/converter/protobuf/ProtoConverterFactory.java,"ProtoConverterFactory::requestBodyConverter( Type type , Annotation [ ] parameterAnnotations , Annotation [ ] methodAnnotations , Retrofit retrofit)",94, 6, 0
repos/java/retrofit/retrofit-converters/protobuf/src/main/java/retrofit2/converter/protobuf/ProtoRequestBodyConverter.java,"ProtoRequestBodyConverter<T::convert( T value)",69, 2, 0
repos/java/retrofit/retrofit-converters/simplexml/src/test/java/retrofit2/converter/simplexml/SimpleXmlConverterFactoryTest.java,"SimpleXmlConverterFactoryTest::setUp()",76, 4, 0
repos/java/retrofit/retrofit-converters/simplexml/src/test/java/retrofit2/converter/simplexml/SimpleXmlConverterFactoryTest.java,"SimpleXmlConverterFactoryTest::bodyWays()",95, 4, 0
repos/java/retrofit/retrofit-converters/simplexml/src/test/java/retrofit2/converter/simplexml/SimpleXmlConverterFactoryTest.java,"SimpleXmlConverterFactoryTest::honorsCharacterEncoding()",95, 8, 0
repos/java/retrofit/retrofit-converters/simplexml/src/test/java/retrofit2/converter/simplexml/SimpleXmlConverterFactoryTest.java,"SimpleXmlConverterFactoryTest::deserializeWrongValue()",122, 10, 0
repos/java/retrofit/retrofit-converters/simplexml/src/test/java/retrofit2/converter/simplexml/SimpleXmlConverterFactoryTest.java,"SimpleXmlConverterFactoryTest::deserializeWrongClass()",88, 6, 0
