File, Function, Total Width, Leading Space(s), Leading Tab(s)
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"ZydisMnemonicGetStringHook( ZydisMnemonic mnemonic)",70, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"ZydisPrintMnemonicIntelHook( const ZydisFormatter * formatter , ZydisString * string , const ZydisDecodedInstruction * instruction , void * userData)",101, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::GlobalInitialize()",105, 8, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::GlobalFinalize()",29, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::Zydis()",40, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::~Zydis()",16, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::Disassemble( size_t addr , const unsigned char data [ MAX_DISASM_BUFFER ])",82, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::Disassemble( size_t addr , const unsigned char * data , int size)",97, 12, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::DisassembleSafe( size_t addr , const unsigned char * data , int size)",78, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::GetInstr() const",55, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::Success() const",28, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::RegName( ZydisRegister reg) const",52, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::OperandText( int opindex) const",89, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::Size() const",31, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::Address() const",45, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsFilling() const",30, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsBranchType( std :: underlying_type_t<BranchType> bt) const",89, 8, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::GetId() const",35, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::InstructionText( bool replaceRipRelative) const",85, 12, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::OpCount() const",28, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::operator [ ]( int index) const",63, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"isSafe64NopRegOp( const ZydisDecodedOperand & op)",97, 8, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsNop() const",92, 19, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsPushPop() const",33, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsUnusual() const",58, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::Mnemonic() const",56, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::MemSizeName( int size) const",47, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::BranchDestination() const",71, 12, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::ResolveOpValue( int opindex , const std :: function<size_t(ZydisRegister)> & resolveReg) const",105, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsBranchGoingToExecute( size_t cflags , size_t ccx) const",68, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsBranchGoingToExecute( ZydisMnemonic id , size_t cflags , size_t ccx)",81, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsConditionalGoingToExecute( size_t cflags , size_t ccx) const",73, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::IsConditionalGoingToExecute( ZydisMnemonic id , size_t cflags , size_t ccx)",92, 4, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::RegInfo( uint8_t regs [ ZYDIS_REGISTER_MAX_VALUE + 1 ]) const",85, 12, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::FlagName( ZydisCPUFlag flag) const",53, 0, 0
repos/cpp/x64dbg/src/zydis_wrapper/zydis_wrapper.cpp,"Zydis::BytesGroup( uint8_t * prefixSize , uint8_t * opcodeSize , uint8_t * group1Size , uint8_t * group2Size , uint8_t * group3Size) const",134, 0, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"rotl32( uint32_t x , int8_t r)",45, 0, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"rotl64( uint64_t x , int8_t r)",45, 0, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"getblock32( const uint32_t * p , int i)",59, 0, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"getblock64( const uint64_t * p , int i)",59, 0, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"fmix32( uint32_t h)",41, 0, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"fmix64( uint64_t k)",43, 4, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"MurmurHash3_x86_32( const void * key , int len , uint32_t seed , void * out)",68, 4, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"MurmurHash3_x86_128( const void * key , const int len , uint32_t seed , void * out)",69, 4, 0
repos/cpp/x64dbg/src/dbg/murmurhash.cpp,"MurmurHash3_x64_128( const void * key , const int len , const uint32_t seed , void * out)",65, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"Lock::Lock( bool weak)",67, 12, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"Lock::~Lock()",52, 12, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeDbghelpInitialize()",49, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeDbghelpDeinitialize()",45, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeUnDecorateSymbolName( __in PCSTR name , __out_ecount(maxStringLength) PSTR outputString , __in DWORD maxStringLength , __in DWORD flags)",77, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeSymUnloadModule64( __in HANDLE hProcess , __in DWORD64 BaseOfDll)",51, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeSymSetSearchPathW( __in HANDLE hProcess , __in_opt PCWSTR SearchPath)",52, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeSymSetOptions( __in DWORD SymOptions)",38, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeSymGetOptions()",28, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeSymLoadModuleExW( __in HANDLE hProcess , __in_opt HANDLE hFile , __in_opt PCWSTR ImageName , __in_opt PCWSTR ModuleName , __in DWORD64 BaseOfDll , __in DWORD DllSize , __in_opt PMODLOAD_DATA Data , __in_opt DWORD Flags)",102, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeSymGetModuleInfoW64( __in HANDLE hProcess , __in DWORD64 qwAddr , __out PIMAGEHLP_MODULEW64 ModuleInfo)",62, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeSymGetSearchPathW( __in HANDLE hProcess , __out_ecount(SearchPathLength) PWSTR SearchPath , __in DWORD SearchPathLength)",70, 4, 0
repos/cpp/x64dbg/src/dbg/dbghelp_safe.cpp,"SafeStackWalk64( __in DWORD MachineType , __in HANDLE hProcess , __in HANDLE hThread , __inout LPSTACKFRAME64 StackFrame , __inout PVOID ContextRecord , __in_opt PREAD_PROCESS_MEMORY_ROUTINE64 ReadMemoryRoutine , __in_opt PFUNCTION_TABLE_ACCESS_ROUTINE64 FunctionTableAccessRoutine , __in_opt PGET_MODULE_BASE_ROUTINE64 GetModuleBaseRoutine , __in_opt PTRANSLATE_ADDRESS_ROUTINE64 TranslateAddress)",170, 4, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_misc.cpp,"Script::Misc::ParseExpression( const char * expression , duint * value)",87, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_misc.cpp,"Script::Misc::RemoteGetProcAddress( const char * module , const char * api)",92, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_misc.cpp,"Script::Misc::ResolveLabel( const char * label)",66, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_misc.cpp,"Script::Misc::Alloc( duint size)",52, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_misc.cpp,"Script::Misc::Free( void * ptr)",49, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::Add( duint start , duint end , bool manual , duint instructionCount)",102, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::Add( const ArgumentInfo * info)",98, 4, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::Get( duint addr , duint * start , duint * end , duint * instructionCount)",104, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::GetInfo( duint addr , ArgumentInfo * info)",77, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::Overlaps( duint start , duint end)",70, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::Delete( duint address)",59, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::DeleteRange( duint start , duint end , bool deleteManual)",92, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::Clear()",45, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_argument.cpp,"Script::Argument::GetList( ListOf(ArgumentInfo) list)",73, 4, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::srcline( duint addr)",61, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::srcdisp( duint addr)",61, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::modparty( duint addr)",34, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::modsystem( duint addr)",39, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::moduser( duint addr)",39, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::modrva( duint addr)",43, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::modheaderva( duint addr)",64, 12, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::selstart( int hWindow)",46, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disasmsel()",42, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::dumpsel()",35, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::stacksel()",36, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::peb()",63, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::teb()",53, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::tid()",50, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::bswap( duint value)",92, 12, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::ternary( duint condition , duint value1 , duint value2)",63, 4, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::memvalid( duint addr)",46, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::membase( duint addr)",47, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::memsize( duint addr)",56, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::memiscode( duint addr)",43, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::memisstring( duint addr)",64, 12, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::memdecodepointer( duint ptr)",77, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::dislen( duint addr)",62, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disiscond( duint addr)",78, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disisbranch( duint addr)",43, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disisret( duint addr)",59, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disiscall( duint addr)",43, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disismem( duint addr)",57, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disisnop( duint addr)",61, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disisunusual( duint addr)",61, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disbranchdest( duint addr)",46, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disbranchexec( duint addr)",46, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disimm( duint addr)",43, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disbrtrue( duint addr)",44, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disbrfalse( duint addr)",87, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disnext( duint addr)",43, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::disprev( duint addr)",95, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::trenabled( duint addr)",92, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::trhitcount( duint addr)",68, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::trisruntraceenabled()",52, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::gettickcount()",109, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::readMem( duint addr , duint size)",56, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::readbyte( duint addr)",33, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::readword( duint addr)",33, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::readdword( duint addr)",33, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::readqword( duint addr)",33, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::readptr( duint addr)",45, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::funcstart( duint addr)",54, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::funcend( duint addr)",59, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::refcount()",42, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::refaddr( duint row)",64, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::refsearchcount()",48, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::refsearchaddr( duint row)",70, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::argExpr( duint index)",90, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::argget( duint index)",55, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::argset( duint index , duint value)",48, 8, 0
repos/cpp/x64dbg/src/dbg/exprfunc.cpp,"Exprfunc::bpgoto( duint cip)",108, 8, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_pattern.cpp,"Script::Pattern::Find( unsigned char * data , duint datasize , const char * pattern)",100, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_pattern.cpp,"Script::Pattern::FindMem( duint start , duint size , const char * pattern)",91, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_pattern.cpp,"Script::Pattern::Write( unsigned char * data , duint datasize , const char * pattern)",100, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_pattern.cpp,"Script::Pattern::WriteMem( duint start , duint size , const char * pattern)",91, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_pattern.cpp,"Script::Pattern::SearchAndReplace( unsigned char * data , duint datasize , const char * searchpattern , const char * replacepattern)",145, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_pattern.cpp,"Script::Pattern::SearchAndReplaceMem( duint start , duint size , const char * searchpattern , const char * replacepattern)",136, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::Read( duint addr , void * data , duint size , duint * sizeRead)",93, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::Write( duint addr , const void * data , duint size , duint * sizeWritten)",103, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::IsValidPtr( duint addr)",58, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::RemoteAlloc( duint addr , duint size)",72, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::RemoteFree( duint addr)",58, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::GetProtect( duint addr , bool reserved , bool cache)",101, 4, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::GetBase( duint addr , bool reserved , bool cache)",83, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::GetSize( duint addr , bool reserved , bool cache)",83, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::ReadByte( duint addr)",65, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::WriteByte( duint addr , unsigned char data)",77, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::ReadWord( duint addr)",66, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::WriteWord( duint addr , unsigned short data)",78, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::ReadDword( duint addr)",65, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::WriteDword( duint addr , unsigned int data)",77, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::ReadQword( duint addr)",71, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::WriteQword( duint addr , unsigned long long data)",83, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::ReadPtr( duint addr)",56, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_memory.cpp,"Script::Memory::WritePtr( duint addr , duint data)",68, 0, 0
repos/cpp/x64dbg/src/dbg/typesparser.cpp,"ParseTypes( const std :: string & parse , const std :: string & owner)",125, 16, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_stack.cpp,"Script::Stack::Pop()",43, 4, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_stack.cpp,"Script::Stack::Push( duint value)",53, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_stack.cpp,"Script::Stack::Peek( int offset)",73, 4, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"vecContains( std :: vector<String> * names , const char * name)",70, 0, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdfind( const char * name , COMMAND ** link)",51, 0, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"IsArgumentsLessThan( int argc , int minimumCount)",129, 8, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdinit()",66, 4, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdfree()",35, 8, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdnew( const char * name , CBCOMMAND cbCommand , bool debugonly)",71, 4, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdget( const char * cmd)",48, 4, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdset( const char * name , CBCOMMAND cbCommand , bool debugonly)",72, 0, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmddel( const char * name)",63, 12, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdsplit( const char * cmd , StringList & commands)",89, 8, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdexeccallback( COMMAND * cmd , const std :: string & command)",83, 4, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmdloop()",106, 16, 0
repos/cpp/x64dbg/src/dbg/command.cpp,"cmddirectexec( const char * cmd)",114, 12, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_comment.cpp,"Script::Comment::Set( duint addr , const char * text , bool manual)",83, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_comment.cpp,"Script::Comment::Set( const CommentInfo * info)",65, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_comment.cpp,"Script::Comment::Get( duint addr , char * text)",64, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_comment.cpp,"Script::Comment::GetInfo( duint addr , CommentInfo * info)",75, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_comment.cpp,"Script::Comment::Delete( duint addr)",55, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_comment.cpp,"Script::Comment::DeleteRange( duint start , duint end)",72, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_comment.cpp,"Script::Comment::Clear()",44, 0, 0
repos/cpp/x64dbg/src/dbg/_scriptapi_comment.cpp,"Script::Comment::GetList( ListOf(CommentInfo) list)",71, 4, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymEnum( duint Base , CBSYMBOLENUM EnumCallback , void * UserData)",87, 16, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymEnumFromCache( duint Base , CBSYMBOLENUM EnumCallback , void * UserData)",77, 0, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymGetModuleList( std :: vector<SYMBOLMODULEINFO> * List)",59, 0, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymUpdateModuleList()",101, 4, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymDownloadSymbol( duint Base , const char * SymbolStore)",220, 4, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymDownloadAllSymbols( const char * SymbolStore)",80, 4, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymAddrFromName( const char * Name , duint * Address)",80, 4, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymGetSymbolicName( duint Address)",68, 12, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymGetSourceLine( duint Cip , char * FileName , int * Line , DWORD * disp)",86, 8, 0
repos/cpp/x64dbg/src/dbg/symbolinfo.cpp,"SymGetSourceAddr( duint Module , const char * FileName , int Line , duint * Address)",84, 0, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionSerializer::Save( const FUNCTIONSINFO & value)",52, 4, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionSerializer::Load( FUNCTIONSINFO & value)",59, 15, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"Functions::AdjustValue( FUNCTIONSINFO & value) const",59, 4, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"Functions::jsonKey() const",41, 4, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"Functions::makeKey( const FUNCTIONSINFO & value) const",74, 8, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionAdd( duint Start , duint End , bool Manual , duint InstructionCount)",78, 0, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionGet( duint Address , duint * Start , duint * End , duint * InstrCount)",77, 0, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionOverlaps( duint Start , duint End)",61, 4, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionDelete( duint Address)",65, 4, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionDelRange( duint Start , duint End , bool DeleteManual)",65, 0, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionCacheSave( JSON Root)",34, 0, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionCacheLoad( JSON Root)",56, 4, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionEnum( FUNCTIONSINFO * List , size_t * Size)",53, 0, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionClear()",23, 4, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionGetList( std :: vector<FUNCTIONSINFO> & list)",56, 0, 0
repos/cpp/x64dbg/src/dbg/function.cpp,"FunctionGetInfo( duint Address , FUNCTIONSINFO & info)",68, 4, 0
repos/cpp/x64dbg/src/dbg/formatfunctions.cpp,"formatErrorMsg( HMODULE DLL , const String & errName , DWORD code , char * dest , size_t destCount)",114, 0, 0
repos/cpp/x64dbg/src/dbg/formatfunctions.cpp,"FormatFunctions::Init()",114, 12, 0
repos/cpp/x64dbg/src/dbg/formatfunctions.cpp,"FormatFunctions::Register( const String & type , const CBFORMATFUNCTION & cbFunction , void * userdata)",105, 0, 0
repos/cpp/x64dbg/src/dbg/formatfunctions.cpp,"FormatFunctions::RegisterAlias( const String & name , const String & alias)",79, 0, 0
repos/cpp/x64dbg/src/dbg/formatfunctions.cpp,"FormatFunctions::Unregister( const String & name)",54, 0, 0
repos/cpp/x64dbg/src/dbg/formatfunctions.cpp,"FormatFunctions::Call( std :: vector<char> & dest , const String & type , std :: vector<String> & argv , duint value)",115, 0, 0
repos/cpp/x64dbg/src/dbg/formatfunctions.cpp,"FormatFunctions::isValidName( const String & name)",55, 0, 0
repos/cpp/x64dbg/src/dbg/loop.cpp,"LoopAdd( duint Start , duint End , bool Manual , duint instructionCount)",142, 4, 0
repos/cpp/x64dbg/src/dbg/loop.cpp,"LoopGet( int Depth , duint Address , duint * Start , duint * End , duint * InstructionCount)",121, 4, 0
repos/cpp/x64dbg/src/dbg/loop.cpp,"LoopOverlaps( int Depth , duint Start , duint End , int * FinalDepth)",115, 4, 0
repos/cpp/x64dbg/src/dbg/loop.cpp,"LoopDeleteAllRange( DepthModuleRange range)",99, 4, 0
